name,longitude,latitude
myanmar_chindwin_river_ningbyen_agm_region,96.50776183832082,26.68701722765556
venezuela_rio_caroni_lower_agm_region,-62.89016988981771,6.033096731378268
indonesia_batang_hari_river_muarakumpe_agm_region,102.0627897232889,-1.468918877052803
indonesia_tebingtinggi_agm_region,101.5649719628233,-1.028636161205329
indonesia_doesoenpasirmajang_agm_region,101.8726719545347,-0.9992861961529972
indonesia_indiragiri_river_kelajang_agm_region,101.7896027491692,-0.6939092205351416
indonesia_central_kalimantan_tandjoennbalik_agm_region,112.2776902423144,-1.049256735572077
colombia_gran_colombia_agm_region_TSTM,-75.59614331289607,5.477273013861719
peru_las_piedras_agm_region,-69.63133134832832,-12.41476450092763
colombia_rio_mata_agm_region_TSTM,-74.7962509025445,6.996578118323773
russia_yenisei_novaya_agm_region,92.92240133062957,60.27420985774518
nigeria_ijesa_agm_region_TSTM,4.623023273486968,7.444241860505358
mozambique_buzi_river_mining_region,32.94424532684162,-19.98544366029705
sierra_leone_sewa_river_agm_region,-11.14742666235219,8.658907664377328
sierra_leone_pampan_river_gold_diamond_region,-11.84692831180813,8.725023331916788
gambia_koulountu_agm_region_TSTM,-13.50605984115488,12.97974398547758
senegal_river_gambie_agm_region_TSTM,-12.43093759415762,12.81983095141081
russia_tumnin_agm_region_TSTM,139.5815048250153,50.6424679962538
russia_tumnin_tributary_agm_region_TSTM,139.7119683619888,50.4812967433101
laos_antoum_agm_region,107.3153438734153,14.67612706886794
mozambique_mavita_agm_region,33.24422538270782,-19.52622225496411
colombia_san_juan_river_novita_agm_region,-76.58322939728843,4.951983262249509
french_guiana_maripasoula_upper_agm_region,-53.62828724537744,3.270575757943444
french_guiana_dorlin_agm_region,-53.53982558499182,3.752043654342627
french_guiana_mana_river_agm_region,-53.76890958977257,5.031408707930038
french_guiana_saul_agm_region,-53.37920952851717,3.86628169101473
french_guiana_cocoye_agm_region,-54.15498813528723,4.065266547825751
suriname_aeroplane_konde_agm_region,-54.56957786805277,4.362991683399767
suriname_lawa_river_agm_region,-54.39167371348501,3.137346089561927
colombia_rio_bagre_upper_agm_region,-74.63587520353835,7.168015901189091
indonesia_north_sulawesi_gorontalo_agm_region_TSTM,121.9987889816853,0.5608442929302649
indonesia_batang_hari_bedaro_agm_region,101.9178867292601,-1.596364064147439
indonesia_batang_hari_tanahperioek_agm_region,101.8855819379944,-1.390530641136406
indonesia_batang_hari_trib3,101.9626008878227,-1.425509866195866
indonesia_batang_hari_gasing_agm_region,101.2110603769888,-1.282669024280977
indonesia_batang_hari_trib2,102.3477473027107,-1.754033248123696
indonesia_inderagiri_muara_agm_region,100.927753890563,-0.6824422829392136
indonesia_inderagiri_taluk_agm_region,101.4895481836244,-0.5599635227272471
russia_reka_bolshoy_pit_agm_region,93.74233006300426,59.80220161924575
russia_reka_bolshoy_pit_partizansk_agm_region,94.04186470021872,58.90359879230313
russia_yenisei_yuzhno_agm_region,94.61273899411493,58.77521561655997
russia_reka_kiya_agm_region,88.02263788896315,55.09402021796978
russia_reka_zolotoy_kitat_agm_region,86.72621995008342,55.65646057934088
mozambique_manica_zimbabwe_border_agm_region,32.85403814151935,-18.80675021196772
peru_alto_malinowski_agm_region,-70.27531750207046,-13.13233871420441
peru_la_pampa_south_agm_region,-70.01591041081672,-12.93236584599646
bolovia_potosi,-65.61063030147392,-19.49791906452436
bolivia_mayaya_agm_region,-68.02366183088279,-15.5654798787051
bolivia_mapiri_agm_region,-68.30968603920928,-15.30629361348116
bolivia_achipiri_agm_region,-68.24397312741107,-15.21459828787199
bolivia_charopampa_agm_region,-67.90696278603492,-15.604862115578
madagascar_toliara_agm_region,45.04219780312943,-22.88716129889719
madagascar_maninday_agm_region_TSTM,44.78777841528233,-22.77691549954787
madagascar_ambinany_agm_region_TSTM,44.71825867033852,-22.69218976227672
ghana_pra_up_agm_region,-0.5421870130316742,6.38793523865397
ghana_tano_river_agm_region,-2.466944708859878,5.861618083571428
ghana_ankobra_river_agm_region,-2.126187593830748,5.743906607161425
nigeria_ogun_river_agm_region,3.329343680175205,7.066452360821114
cameroon_lom_river_wakaso_agm_region,14.54684558236748,6.353328447425922
cameroon_kadei_river_agm_region,14.35803730416611,4.96452426951276
cameroon_kadei_river_batouri_agm_region,14.4077499025918,4.449639885121647
central_african_republic_kadei_river_sosso_agm_region,15.47238473859828,3.917340409285629
central_african_republic_mambere_river_abba_agm_region,15.23551878393502,5.172445456726959
central_african_republic_mambere_river_carnot_agm_region,15.73632143010307,4.90659305814851
central_african_republic_mambere_trib_agm_region,15.79074820423527,5.247164335662252
indonesia_kampar_agm_region,101.0189469930132,0.3766382205728427
brazil_kayapo_preserve_north_agm_region,-51.11179508682958,-6.897551761838331
guinea_niger_river_agm_region,-8.72523700387599,11.62881371590674
angola_chicapa_upper_diamond_region,20.55533763521967,-8.523247006866091
drc_mbuji_mayi_diamond_region,23.60062968529772,-6.156094006204958
drc_bena_baya_east_diamond_region,23.36409075044686,-6.290325665192736
drc_bena_baya_west_diamond_region,23.32476502285814,-6.272806790038632
angola_andrada_diamond_region,21.3838819606883,-7.754352799306754
angola_maludi_diamond_region,21.2078606241605,-8.130039752166471
angola_magambundi_diamond_region,20.7721856356985,-8.377032528050442
rwanda_sebeya_river_upper_agm_region_TSTM,29.46208529946334,-1.842028041261082
drc_lindi_river_upper_north_agm_region,28.88401982028932,-0.4250295981326467
drc_isasa_trib_agm_region,27.76487123514186,-3.773115885096579
drc_lualaba_cobalt_mining_region_TSTM,25.62731545957392,-10.62386848906611
drc_lualaba_kyamazungu_mining_region_TSTM,25.89930385901056,-10.62613650574115
angola_luena_diamond_region,19.92511295605904,-11.78897235273705
angola_chicapa_headwaters_diamond_region,20.29049665949466,-9.39237824313317
central_african_republic_bozoum_mining_region,16.3581762164249,6.343521434401201
central_african_republic_datoli_mining_region,17.00410068304185,5.692159532668832
south_sudan_juba_agm_region_TSTM,31.38347769016812,4.847474320896026
central_african_republic_nzacko_agm_region_TSTM,22.86157903448007,6.14675262679485
brazil_mocoto_agm_region_TSTM,-51.88909679139086,-3.64619764305318
central_african_republic_bocaranga_agm_region_TSTM,15.66717637463909,6.814165968549521
central_african_republic_bakaba_agm_region_TSTM,17.25150950083669,6.131581928458352
canada_bc_barkerville_agm_region_TSTM,-121.5521556667361,53.07377064982642
canada_yukon_dawson_city_agm_region,-139.3612614822013,64.01472411020146
canada_yukon_indian_river_agm_region_TSTM,-138.6479440698983,63.65952031388755
canada_bc_atlin_agm_region_TSTM,-133.4201622240502,59.57366702463722
north_korea_kyuryu_river_agm_region_TSTM,125.7401589386634,40.19358357425041
north_korea_kyuru_lower_river_mining_region,125.8000661638223,39.92573171360662
north_korea_holdong_agm_region_TSTM,125.6285389994954,39.17301257662748
north_korea_ryongpo_ree_mining_region_TSTM,125.1885790883437,39.80324829872321
papua_new_guinea_misima_agm_region_TSTM,152.7837016905584,-10.68148955602971
new_zealand_grey_river_agm_region_TSTM,171.4168431534771,-42.43537017218705
new_zealand_waikaia_agm_region,168.8208212955681,-45.75070023659693
new_zealand_rimu_agm_region_TSTM,170.9654182506735,-42.75371415000509
new_zealand_taramakau_agm_region_TSTM,171.2835105275893,-42.54544238353121
new_zealand_nevis_agm_region_TSTM,168.8978786140603,-45.31346224373385
new_zealand_waiau_agm_region,167.649935267854,-45.79183230384865
ethiopia_awata_river_mining_region,38.9435825739849,5.638521215691943
ethiopia_awata_river_lower_mining_region,38.9605617675222,5.493587446788061
ethiopia_awata_river_upper_mining_region,38.79018660134804,5.754557229889945
tanzania_amani_river_agm_region_TSTM,34.96036956115282,-10.01263902159253
south_africa_johannesburg_mining_area_TSTM,27.94442273398973,-26.21070542756011
burkina_faso_debere_agm_region_TSTM,-0.09088693345328136,14.36425146686311
mozambique_melela_river_mining_region,37.66602892202087,-15.85813262783161
madagascar_mananjary_agm_region,48.02109880897547,-21.32744886671382
madagascar_vohilava_agm_region,47.97969984374514,-21.07995434700083
madagascar_ambodisaina_agm_region,48.12260224638565,-20.93001301445345
madagascar_ampitamalandy_agm_region,48.02930252735187,-20.84730488592669
madagascar_fanantara_river_agm_region,48.07954403224327,-20.72924504021929
madagascar_ambalanengitra_mining_region_TSTM,48.53686218717686,-20.08498760614007
madagascar_ampahaka_mining_region_TSTM,49.32112001666443,-13.11802304369289
madagascar_betsiaka_agm_region,49.23406951578321,-13.16943558395976
madagascar_sandratsio_river_agm_region,48.80498032218777,-17.03546795983518
madagascar_ambodivaohangy_ruby_region,48.61215960867847,-18.51948999643841
madagascar_tetezambato_mining_region,49.1978998510644,-18.44702786217441
madagascar_didy_mining_region,48.63311838761113,-18.12409467403578
madagascar_ambodiampaly_mining_region,48.68641763435782,-17.99824041307742
republic_of_the_congo_elogo_agm_region_TSTM,14.26687666094757,1.820775226764069
republic_of_the_congo_ekadouma_agm_region_TSTM,13.9138550959856,1.835311642240437
republic_of_the_congo_mama_agm_region_TSTM,13.4236720342396,1.903460224555346
republic_of_the_congo_lvindio_river_agm_region,13.18869017180555,1.539501429315897
gabon_lvindio_river_agm_region,13.07164581810006,1.227669194788984
gabon_massima_agm_region_TSTM,11.57016064680024,-1.440626587753629
republic_of_the_congo_kelle_agm_region,14.27501169109543,0.1291744170806596
republic_of_the_congo_kouilou_agm_region,12.07438685705008,-4.106804050296292
republic_of_the_congo_magobe_agm_region_TSTM,15.61970106625328,1.747626874795961
gabon_ngounie_river_agm_region,10.72631439891778,-0.7803955304180136
gabon_ndekabalandji_upper_mining_region,13.11345555840138,-0.4960907703529103
gabon_ndekabalandji_mining_region,12.97877338420635,-0.7492750286185715
republic_of_the_congo_kekele_agm_region_TSTM,14.25494079475616,0.4139654366010493
gabon_ndjole_agm_region_TSTM,10.95753985654055,0.1879299881875468
turkey_ikizdere_stream_mining_area_TSTM,40.41548160555288,40.91766766627571
turkey_murgul_agm_region_TSTM,41.55159618405891,41.23869881800479
sierra_leone_gbangbama_rutile_mining_region,-12.24434950394255,7.746039081539173
sierra_leone_baomahun_mining_region,-11.68700251945226,8.420592936367326
sierra_leone_teye_river_mining_region,-11.87707656691089,8.414855369131722
sierra_leone_bomi_diamond_region,-11.05323080372423,8.23187339459499
nigeria_jos_bunga_river_tin_mining_region,8.840455644033502,10.01245300615937
nigeria_anka_zamfara_river_agm_region_TSTM,6.201763683984067,12.11263964456602
malaysia_kampung_kuala_lepar_agm_region_TSTM,101.8510170796532,4.631196481229802
new_caledonia_kaviju_nickel_mining_region_TSTM,165.7470588312297,-21.39885347404317
new_caledonia_mueo_river_nickel_mining_region_TSTM,165.0893417359641,-21.24148513345991
new_caledonia_thio_river_nickel_region_TSTM,166.1374454483674,-21.72457067611868
new_caledonia_hwa_no_river_nickel_region_TSTM,166.2172331403415,-21.95493212255204
phillippines_carrascal_nickel_region_TSTM,125.9051415367761,9.376994744166511
